Response Time (ns)
46974600
76795400
78947900
77789100
78157800
80277300
80529200
82183500
85375700
83397500
41640800
38310500
37832800
37839400
39381900
39388400
39390200
38352900
38355200
38358200
42962700
39330400
40536800
38977800
40539800
38995400
38166500
38167800
38170700
41564400
38109800
39064700
39281300
39394500
39401800
40206500
42733400
40406100
40412000
40480500
37153600
38782300
37060300
37049800
37351800
37350800
42275600
41861500
41794800
41866000
37400900
36570200
37183000
37313200
36716900
41230900
41230800
36564200
39764900
37805800
39962000
36515800
36319100
36218500
37516700
37643800
37648000
36576700
37642200
37802800
34613900
36025400
35982300
35995300
38003400
37859300
38035500
40198000
40288500
40604500
41680300
36804800
36874900
37003200
37876900
37881100
37630100
38894600
38870300
38562700
37881000
43418400
47345400
44932400
37074100
37208000
37257400
35942700
36079500
40293800
46742500
37379200
35745600
36275000
36876500
37003500
37305100
37173900
38400300
44742000
36950300
36999700
36710000
35324100
35273400
44854400
37173700
37264100
40659800
40622400
37479500
37097400
37113200
36976800
37160700
36968900
36971800
36898200
36763500
36812200
36794700
40565000
40645800
37794700
37971000
37397300
37398800
37428800
44984400
42721900
45085000
37125900
37192000
36523400
36606200
36240400
36276300
36297400
36142500
36159600
36210100
40235200
40440000
37222100
37270800
37421600
42256200
42391100
39688400
40001900
40094900
37946500
38154100
36011100
38828200
39060300
37317400
40891500
36728600
36920400
39232100
36273800
36324200
37503900
34372100
36297600
36306500
36452500
39898600
39908300
38134900
37896800
36472200
36732000
36684700
37955300
36841000
38655900
74454500
75128300
74919700
76880800
77156100
77138400
77370500
75544900
77688800
77759600
20414300
18596800
18612000
18736200
37484600
36850300
18121700
18759500
18551100
20935000
20096500
19792000
19737800
20121300
38198200
20277200
20338900
20391900
20634100
18534100
18557200
18463500
18216100
18790000
18809700
18788900
19253800
19377600
17645700
18296900
18362400
18115400
18315800
18305600
18705700
19702600
39095300
19725400
18641700
19717600
19661300
20138800
19784800
20273100
18382400
18808500
21354800
19805100
18980900
19014900
17975800
18571600
18697000
18931200
19017600
37424100
18612800
25111200
18672800
18691700
18746900
18190100
18272300
19014500
19297400
17359700
18196400
18457900
18548500
18496900
17922900
17994000
18526600
37143300
18887500
18505400
17538200
19391100
19506400
19046300
19384700
19134100
19546400
19197900
19721400
18532600
23256300
23320700
23322100
23903100
24111100
24285700
24279100
43471400
19142300
18330700
17921000
36660500
35984100
36701100
41250100
36995400
