Response Time (ns)
293970700
169942100
169211500
167775800
167334500
169497900
170734400
171320900
168394300
169622000
165134100
167539300
167770800
166439600
168634700
171688400
169473200
167998800
170942600
167841800
166827200
167750800
167935100
204836500
170126700
167415000
168567300
171748000
167661300
168333600
169704200
168418800
171355600
176169300
170623000
171923300
164666900
165429400
170337600
166497900
167990700
169099000
166888000
167490900
168049000
167004600
172094300
172557000
171884900
168237400
174452900
171388600
167192500
168838600
165349400
166476800
165956100
165332300
166663800
167905800
168550200
168383900
164953600
167171000
165506100
165265300
167694300
167050200
165783000
169107000
165247600
166853100
167108100
166792800
165185500
164781900
166662100
167720900
169847800
165324900
166572300
165717300
166410900
166187500
166532400
169144100
168407900
163811700
171576300
164528700
165017800
166625000
179660000
170700700
169935200
171185800
168960800
174682000
174029800
168231500
